dependent,specification,variable,1,5,20
sp500,group_crypto_market,btc_eth_funding_rate_avg,0.18054992556755411,0.10375218507163818,0.7210243780757406
sp500,group_crypto_market,btc_eth_open_interest_daily_log_chg,0.4009036161678503,0.5227922060597383,0.5919269962983218
sp500,group_crypto_market,stablecoin_exchange_netflow_scaled,0.5711454779225813,0.01579233567219697,0.1004898109357139
sp500,group_crypto_market,stablecoin_exchange_reserve_daily_log_chg,0.6621705624430554,0.014843437225814752,0.11791239041016051
sp500,group_crypto_market,tradingVol_btc+eth_daily_log_chg,0.9501731042549898,0.3987814673137392,0.9128173534129463
sp500,group_stablecoin_mcaps,stablecoin_supply_daily_log_chg,0.21650876427903165,0.4287175518586813,0.023313786460948473
sp500,standalone_btc_eth_funding_rate_avg,btc_eth_funding_rate_avg,0.2030096606470002,0.11407152485004032,0.7376079881544927
sp500,standalone_btc_eth_open_interest_daily_log_chg,btc_eth_open_interest_daily_log_chg,0.48654132064876077,0.9579499391511991,0.6162722395260454
sp500,standalone_stablecoin_exchange_netflow_scaled,stablecoin_exchange_netflow_scaled,0.41687896353778353,0.2852695168414541,0.9637322290204738
sp500,standalone_stablecoin_exchange_reserve_daily_log_chg,stablecoin_exchange_reserve_daily_log_chg,0.42783402499098233,0.20133583404158906,0.7552204834503851
sp500,standalone_stablecoin_supply_daily_log_chg,stablecoin_supply_daily_log_chg,0.21650876427903165,0.4287175518586813,0.023313786460948473
sp500,standalone_tradingVol_btc+eth_daily_log_chg,tradingVol_btc+eth_daily_log_chg,0.8756798999761596,0.4604157262840539,0.9708212840283411
vix,full_all_crypto_predictors,btc_eth_funding_rate_avg,0.3766036412352748,0.5335946933874663,0.2417616789576722
vix,full_all_crypto_predictors,btc_eth_open_interest_daily_log_chg,0.4195426022975137,0.10785143708749326,0.017025567548129464
vix,full_all_crypto_predictors,stablecoin_exchange_netflow_scaled,0.7967145726337324,0.01382446001533131,0.21406452296085754
vix,full_all_crypto_predictors,stablecoin_exchange_reserve_daily_log_chg,0.8209034660387061,0.01960912309119121,0.22651376367792586
vix,full_all_crypto_predictors,stablecoin_supply_daily_log_chg,0.3339113864035663,0.7436007480037921,0.043826149034529846
vix,full_all_crypto_predictors,tradingVol_btc+eth_daily_log_chg,0.9742445145275037,0.7138032579951038,0.9250439330374702
vix,group_crypto_market,btc_eth_funding_rate_avg,0.425919177897189,0.5627204618993649,0.30890950961078
vix,group_crypto_market,btc_eth_open_interest_daily_log_chg,0.41061745699874097,0.10692442004213279,0.0129175323078531
vix,group_crypto_market,stablecoin_exchange_netflow_scaled,0.8158009284567244,0.014007412105696733,0.21829057635115723
vix,group_crypto_market,stablecoin_exchange_reserve_daily_log_chg,0.8116467399176743,0.020396855731617005,0.2440738736952205
vix,group_crypto_market,tradingVol_btc+eth_daily_log_chg,0.9809931459817526,0.7395508790309779,0.7326004972682867
vix,group_stablecoin_mcaps,stablecoin_supply_daily_log_chg,0.44514162899533005,0.8940200578361867,0.0971539192037662
vix,standalone_btc_eth_funding_rate_avg,btc_eth_funding_rate_avg,0.47147449305654265,0.4757866595901634,0.2707593480533329
vix,standalone_btc_eth_open_interest_daily_log_chg,btc_eth_open_interest_daily_log_chg,0.45402826824523856,0.1309248806361069,0.0029416584538999066
vix,standalone_stablecoin_exchange_netflow_scaled,stablecoin_exchange_netflow_scaled,0.991224069609038,0.973598481452894,0.8164111502279505
vix,standalone_stablecoin_exchange_reserve_daily_log_chg,stablecoin_exchange_reserve_daily_log_chg,0.9874696312333647,0.7301176959241464,0.998076664700916
vix,standalone_stablecoin_supply_daily_log_chg,stablecoin_supply_daily_log_chg,0.44514162899533005,0.8940200578361867,0.0971539192037662
vix,standalone_tradingVol_btc+eth_daily_log_chg,tradingVol_btc+eth_daily_log_chg,0.9541705953008789,0.753789527216562,0.8424781632219854
