dependent,horizon,specification,variable,is_main_predictor,coef,t_stat,p_value,r_squared,adj_r_squared,nobs,dependent_column,significance,coef_formatted
sp500,5,full_all_crypto_predictors,stablecoin_exchange_netflow_scaled,True,2.5037503538691084,2.42866978417239,0.015154327742559209,0.034468934637769455,0.028284038133669753,1415,sp500_daily_log_ret,**,2.5038**
sp500,5,full_all_crypto_predictors,btc_eth_funding_rate_avg,True,0.13800368097898413,1.7799815748929109,0.07507897611755207,0.034468934637769455,0.028284038133669753,1415,sp500_daily_log_ret,*,0.138*
sp500,5,group_crypto_market,stablecoin_exchange_reserve_daily_log_chg,True,-0.9231747023050718,-2.436176564023603,0.014843437225814752,0.03142968302141247,0.025918614361505776,1415,sp500_daily_log_ret,**,-0.9232**
sp500,5,group_crypto_market,stablecoin_exchange_netflow_scaled,True,2.4718077267827514,2.4136797603067808,0.01579233567219697,0.03142968302141247,0.025918614361505776,1415,sp500_daily_log_ret,**,2.4718**
sp500,20,full_all_crypto_predictors,stablecoin_supply_daily_log_chg,True,0.976669098450144,2.863893976454112,0.004184680537899143,0.0542700225245889,0.04814659101575525,1400,sp500_daily_log_ret,***,0.9767***
sp500,20,full_all_crypto_predictors,stablecoin_exchange_netflow_scaled,True,4.680421011199994,1.6737194129691884,0.09418575667121566,0.0542700225245889,0.04814659101575525,1400,sp500_daily_log_ret,*,4.6804*
sp500,20,group_stablecoin_mcaps,stablecoin_supply_daily_log_chg,True,0.8495232495446131,2.2682530708976776,0.023313786460948473,0.039369018896548647,0.036614521459692906,1400,sp500_daily_log_ret,**,0.8495**
sp500,20,standalone_stablecoin_supply_daily_log_chg,stablecoin_supply_daily_log_chg,True,0.8495232495446131,2.2682530708976776,0.023313786460948473,0.039369018896548647,0.036614521459692906,1400,sp500_daily_log_ret,**,0.8495**
vix,5,full_all_crypto_predictors,stablecoin_exchange_netflow_scaled,True,-16.157711996603904,-2.4617925549150113,0.01382446001533131,0.02616818998082404,0.019952242257297415,1420,vix_daily_log_chg,**,-16.1577**
vix,5,full_all_crypto_predictors,stablecoin_exchange_reserve_daily_log_chg,True,5.615907326624372,2.3337441444912463,0.01960912309119121,0.02616818998082404,0.019952242257297415,1420,vix_daily_log_chg,**,5.6159**
vix,5,group_crypto_market,stablecoin_exchange_netflow_scaled,True,-16.197230149841783,-2.4570732533709636,0.014007412105696733,0.026039971046152854,0.020517873079015425,1420,vix_daily_log_chg,**,-16.1972**
vix,5,group_crypto_market,stablecoin_exchange_reserve_daily_log_chg,True,5.610434812030806,2.3189664464756716,0.020396855731617005,0.026039971046152854,0.020517873079015425,1420,vix_daily_log_chg,**,5.6104**
vix,20,full_all_crypto_predictors,btc_eth_open_interest_daily_log_chg,True,0.2942593623701246,2.386155129923956,0.017025567548129464,0.08407853905596185,0.07816936834019395,1405,vix_daily_log_chg,**,0.2943**
vix,20,full_all_crypto_predictors,stablecoin_supply_daily_log_chg,True,-3.6310155924059266,-2.015749763919298,0.043826149034529846,0.08407853905596185,0.07816936834019395,1405,vix_daily_log_chg,**,-3.631**
vix,20,group_crypto_market,btc_eth_open_interest_daily_log_chg,True,0.2954140994175056,2.486034827716447,0.0129175323078531,0.07720358258517845,0.07191535096675539,1405,vix_daily_log_chg,**,0.2954**
vix,20,group_stablecoin_mcaps,stablecoin_supply_daily_log_chg,True,-2.8348607140763527,-1.658810820739761,0.0971539192037662,0.06638066337046411,0.06371317955152256,1405,vix_daily_log_chg,*,-2.8349*
vix,20,standalone_btc_eth_open_interest_daily_log_chg,btc_eth_open_interest_daily_log_chg,True,0.34393342056292664,2.973769617910999,0.0029416584538999066,0.06557613238865967,0.06290634990977007,1405,vix_daily_log_chg,***,0.3439***
vix,20,standalone_stablecoin_supply_daily_log_chg,stablecoin_supply_daily_log_chg,True,-2.8348607140763527,-1.658810820739761,0.0971539192037662,0.06638066337046411,0.06371317955152256,1405,vix_daily_log_chg,*,-2.8349*
