dependent,specification,variable,1,5,20
sp500,standalone_btc_eth_open_interest_daily_log_chg,btc_eth_open_interest_daily_log_chg,-0.6958203861646691,0.052726356033702446,0.5011405085528021
sp500,standalone_stablecoin_exchange_netflow_scaled,stablecoin_exchange_netflow_scaled,-0.8118478116307472,-1.0685565925405138,-0.04547057419539184
sp500,standalone_stablecoin_exchange_reserve_daily_log_chg,stablecoin_exchange_reserve_daily_log_chg,-0.792903539491684,-1.2777549764241571,-0.3117632128407352
sp500,standalone_stablecoin_supply_daily_log_chg,stablecoin_supply_daily_log_chg,-1.2358649583661614,-0.791388100271726,2.2682530708976776
sp500,standalone_tradingVol_btc+eth_daily_log_chg,tradingVol_btc+eth_daily_log_chg,0.15644800562982578,0.7381624694034069,-0.036578252357749065
vix,full_all_crypto_predictors,btc_eth_funding_rate_avg,-0.8841714990224878,0.6225280682382317,1.1705948237157175
vix,full_all_crypto_predictors,btc_eth_open_interest_daily_log_chg,0.8072150397457123,1.607925770051316,2.386155129923956
vix,full_all_crypto_predictors,stablecoin_exchange_netflow_scaled,-0.25760136954336704,-2.4617925549150113,-1.242466419165632
vix,full_all_crypto_predictors,stablecoin_exchange_reserve_daily_log_chg,0.2263831063974803,2.3337441444912463,1.2093881380111093
vix,full_all_crypto_predictors,stablecoin_supply_daily_log_chg,0.9662654167865805,-0.3270887664531811,-2.015749763919298
vix,full_all_crypto_predictors,tradingVol_btc+eth_daily_log_chg,0.03228532190383785,-0.3667530144714312,0.09408210805399525
vix,group_crypto_market,btc_eth_funding_rate_avg,-0.7961941833210033,0.5788054373076229,1.0175128770616597
vix,group_crypto_market,btc_eth_open_interest_daily_log_chg,0.8228075245753693,1.6121724432224847,2.486034827716447
vix,group_crypto_market,stablecoin_exchange_netflow_scaled,-0.2329491029572818,-2.4570732533709636,-1.2310863335697617
vix,group_crypto_market,stablecoin_exchange_reserve_daily_log_chg,0.2383021680541332,2.3189664464756716,1.164864429814173
vix,group_crypto_market,tradingVol_btc+eth_daily_log_chg,-0.023823812284640932,-0.3324481586199857,0.3416683446377655
vix,group_stablecoin_mcaps,stablecoin_supply_daily_log_chg,0.7635396436582375,-0.13321916073273657,-1.658810820739761
vix,standalone_btc_eth_funding_rate_avg,btc_eth_funding_rate_avg,-0.7200820266145274,0.713095506977292,1.101315544656763
vix,standalone_btc_eth_open_interest_daily_log_chg,btc_eth_open_interest_daily_log_chg,0.7487162151351427,1.5104647374296518,2.973769617910999
vix,standalone_stablecoin_exchange_netflow_scaled,stablecoin_exchange_netflow_scaled,-0.010999219409175568,0.033095437065113045,-0.23216334011026507
vix,standalone_stablecoin_exchange_reserve_daily_log_chg,stablecoin_exchange_reserve_daily_log_chg,0.015705133912217575,0.3449689737846901,-0.0024105456556429727
vix,standalone_stablecoin_supply_daily_log_chg,stablecoin_supply_daily_log_chg,0.7635396436582375,-0.13321916073273657,-1.658810820739761
vix,standalone_tradingVol_btc+eth_daily_log_chg,tradingVol_btc+eth_daily_log_chg,-0.05747026090600435,-0.3136465147437268,0.19872462117067505
