dependent,horizon,specification,variable,is_main_predictor,coef,t_stat,p_value,r_squared,adj_r_squared,nobs,dependent_column,significance,coef_formatted
hy_spread,5,group_stablecoin_mcaps,stablecoin_supply_daily_log_chg,True,5.619971233258713,1.0689221622478853,0.2851047446769339,0.03305162754992874,0.03031239703307309,1417,hy_spread_daily_chg,,5.62
hy_spread,5,group_stablecoin_mcaps,nfci_weekly_fill,False,-0.0863360598344792,-0.6628897700236103,0.5074011540362903,0.03305162754992874,0.03031239703307309,1417,hy_spread_daily_chg,,-0.0863
hy_spread,5,group_stablecoin_mcaps,term_spread_daily_chg,False,0.3434769376545716,1.1678241736057495,0.24287769509997137,0.03305162754992874,0.03031239703307309,1417,hy_spread_daily_chg,,0.3435
hy_spread,5,group_stablecoin_mcaps,usd_strength_daily_log_chg,False,13.06628143884409,2.2116523497102394,0.026990695298476912,0.03305162754992874,0.03031239703307309,1417,hy_spread_daily_chg,**,13.0663**
hy_spread,5,standalone_btc_eth_funding_rate_avg,btc_eth_funding_rate_avg,True,-2.4150889837019327,-1.6392320977201378,0.10116493143611727,0.04228628003888102,0.03957321001066261,1417,hy_spread_daily_chg,,-2.4151
hy_spread,5,standalone_btc_eth_funding_rate_avg,nfci_weekly_fill,False,-0.18002871870359363,-1.5664398320423625,0.11724568406392927,0.04228628003888102,0.03957321001066261,1417,hy_spread_daily_chg,,-0.18
hy_spread,5,standalone_btc_eth_funding_rate_avg,term_spread_daily_chg,False,0.37060785309266997,1.1872723566764007,0.23512020817380463,0.04228628003888102,0.03957321001066261,1417,hy_spread_daily_chg,,0.3706
hy_spread,5,standalone_btc_eth_funding_rate_avg,usd_strength_daily_log_chg,False,11.739472903451965,2.1978239853715587,0.027961651502994043,0.04228628003888102,0.03957321001066261,1417,hy_spread_daily_chg,**,11.7395**
hy_spread,5,standalone_btc_eth_open_interest_daily_log_chg,btc_eth_open_interest_daily_log_chg,True,-0.511844141211518,-1.2981890887729854,0.19422236660151704,0.02660785129716914,0.023850366456651284,1417,hy_spread_daily_chg,,-0.5118
hy_spread,5,standalone_btc_eth_open_interest_daily_log_chg,nfci_weekly_fill,False,-0.09173079103455539,-0.7429083436862067,0.45753717382923265,0.02660785129716914,0.023850366456651284,1417,hy_spread_daily_chg,,-0.0917
hy_spread,5,standalone_btc_eth_open_interest_daily_log_chg,term_spread_daily_chg,False,0.38684892528642545,1.1610730918275987,0.24561217641205202,0.02660785129716914,0.023850366456651284,1417,hy_spread_daily_chg,,0.3868
hy_spread,5,standalone_btc_eth_open_interest_daily_log_chg,usd_strength_daily_log_chg,False,11.406590190477997,2.2759232364232442,0.022850604474274137,0.02660785129716914,0.023850366456651284,1417,hy_spread_daily_chg,**,11.4066**
hy_spread,5,standalone_stablecoin_exchange_netflow_scaled,stablecoin_exchange_netflow_scaled,True,3.3300210171030993,1.012298809623833,0.31139520385725195,0.028065688511360043,0.02531233352130735,1417,hy_spread_daily_chg,,3.33
hy_spread,5,standalone_stablecoin_exchange_netflow_scaled,nfci_weekly_fill,False,-0.08933953391674483,-0.7152661006635741,0.4744446312459739,0.028065688511360043,0.02531233352130735,1417,hy_spread_daily_chg,,-0.0893
hy_spread,5,standalone_stablecoin_exchange_netflow_scaled,term_spread_daily_chg,False,0.3787165242084255,1.1528953464669542,0.24895334236421385,0.028065688511360043,0.02531233352130735,1417,hy_spread_daily_chg,,0.3787
hy_spread,5,standalone_stablecoin_exchange_netflow_scaled,usd_strength_daily_log_chg,False,12.52920379486762,2.1630604147783483,0.030536533217014574,0.028065688511360043,0.02531233352130735,1417,hy_spread_daily_chg,**,12.5292**
hy_spread,5,standalone_stablecoin_exchange_reserve_daily_log_chg,stablecoin_exchange_reserve_daily_log_chg,True,1.2380077118922346,1.1179238021271496,0.26359953833512917,0.029389534365783954,0.026639929647273464,1417,hy_spread_daily_chg,,1.238
hy_spread,5,standalone_stablecoin_exchange_reserve_daily_log_chg,nfci_weekly_fill,False,-0.08741503559314424,-0.6956962334439346,0.48661908485574124,0.029389534365783954,0.026639929647273464,1417,hy_spread_daily_chg,,-0.0874
hy_spread,5,standalone_stablecoin_exchange_reserve_daily_log_chg,term_spread_daily_chg,False,0.3766715510098513,1.1536640907699844,0.24863791134793511,0.029389534365783954,0.026639929647273464,1417,hy_spread_daily_chg,,0.3767
hy_spread,5,standalone_stablecoin_exchange_reserve_daily_log_chg,usd_strength_daily_log_chg,False,12.548878881297188,2.154521725722753,0.031199280067669182,0.029389534365783954,0.026639929647273464,1417,hy_spread_daily_chg,**,12.5489**
hy_spread,5,standalone_stablecoin_supply_daily_log_chg,stablecoin_supply_daily_log_chg,True,5.619971233258713,1.0689221622478853,0.2851047446769339,0.03305162754992874,0.03031239703307309,1417,hy_spread_daily_chg,,5.62
hy_spread,5,standalone_stablecoin_supply_daily_log_chg,nfci_weekly_fill,False,-0.0863360598344792,-0.6628897700236103,0.5074011540362903,0.03305162754992874,0.03031239703307309,1417,hy_spread_daily_chg,,-0.0863
hy_spread,5,standalone_stablecoin_supply_daily_log_chg,term_spread_daily_chg,False,0.3434769376545716,1.1678241736057495,0.24287769509997137,0.03305162754992874,0.03031239703307309,1417,hy_spread_daily_chg,,0.3435
hy_spread,5,standalone_stablecoin_supply_daily_log_chg,usd_strength_daily_log_chg,False,13.06628143884409,2.2116523497102394,0.026990695298476912,0.03305162754992874,0.03031239703307309,1417,hy_spread_daily_chg,**,13.0663**
hy_spread,5,standalone_tradingVol_btc+eth_daily_log_chg,tradingVol_btc+eth_daily_log_chg,True,-0.003097675519081475,-0.16401687190275774,0.8697178618215091,0.021055066813686296,0.018281851705509777,1417,hy_spread_daily_chg,,-0.0031
hy_spread,5,standalone_tradingVol_btc+eth_daily_log_chg,nfci_weekly_fill,False,-0.08971335869801546,-0.714026738590248,0.475210645618554,0.021055066813686296,0.018281851705509777,1417,hy_spread_daily_chg,,-0.0897
hy_spread,5,standalone_tradingVol_btc+eth_daily_log_chg,term_spread_daily_chg,False,0.3662173706833421,1.1194784080125932,0.2629360973307403,0.021055066813686296,0.018281851705509777,1417,hy_spread_daily_chg,,0.3662
hy_spread,5,standalone_tradingVol_btc+eth_daily_log_chg,usd_strength_daily_log_chg,False,12.774828283108056,2.1105308996846963,0.034812652523494025,0.021055066813686296,0.018281851705509777,1417,hy_spread_daily_chg,**,12.7748**
