Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
12/17/1982,0.71525101349417,1.14329065048608,0.606755814202453,1.78742399476463,0.0878510894002874,-0.604414752910501
12/24/1982,0.618420708123996,1.10187400330307,0.513648042891119,1.69756608854201,0.00565220540320307,-0.625344205546114
12/31/1982,0.531156543792949,1.03120784046532,0.431081782304445,1.60863909476376,-0.0741033280826976,-0.645289586407299
01/07/1983,0.449804249350744,0.929788628599506,0.355166077622243,1.52141995627126,-0.151919028324633,-0.664283275761125
01/14/1983,0.373673304362691,0.81002409408897,0.285052179839069,1.43661763289506,-0.228672419731433,-0.682350335372669
01/21/1983,0.302607344985679,0.687139587281908,0.220131754290622,1.35476493961652,-0.304795924552463,-0.699519969550749
01/28/1983,0.238108703623185,0.578650532509246,0.161439976190291,1.2762264891196,-0.38061854532731,-0.715814725711187
02/04/1983,0.180933699632016,0.493294529799386,0.109676590883341,1.20095518433825,-0.45637466588475,-0.731255861840513
02/11/1983,0.132406683810003,0.429660265602609,0.0657963955115399,1.12892353374702,-0.532086490716197,-0.745858685258692
02/18/1983,0.0937985813635104,0.386314400738373,0.0317649453649645,1.05923050706277,-0.607715066533569,-0.759631254655172
02/25/1983,0.0650278970709732,0.357790776169352,0.00770929668936847,0.991415722133819,-0.683058913412448,-0.772571863667426
03/04/1983,0.0436851514945566,0.338599456337478,-0.00817370921482545,0.924802512053876,-0.757831119449969,-0.784666924896672
03/11/1983,0.0292915202119638,0.333521513357678,-0.0162652378014496,0.859010983759088,-0.831452133224295,-0.795889245642526
03/18/1983,0.0192039402081404,0.341395327413228,-0.0191584463042972,0.793888385554708,-0.903286477703948,-0.806195946942819
03/25/1983,0.0089766916106047,0.352344050533182,-0.0212135397633643,0.729483271108372,-0.972768331091796,-0.815527342865261
04/01/1983,-0.00318373322048683,0.357940390631169,-0.0244658261876307,0.666039809055921,-1.0390909823414,-0.823809856339998
04/08/1983,-0.0197137181375986,0.343878530148958,-0.0315000945729897,0.603954856957507,-1.101566188692,-0.830959463038606
04/15/1983,-0.0416013799658182,0.300723088703573,-0.0437914417024117,0.543848545090241,-1.15949133343979,-0.836874335492636
04/22/1983,-0.0683747905346397,0.229758151804748,-0.0611241483182685,0.48624058917993,-1.21209799140093,-0.84146531931843
04/29/1983,-0.09847782845734,0.141105952977901,-0.0823471519756759,0.431721866217288,-1.25858993154398,-0.844643435618798
05/06/1983,-0.12910604517649,0.0498442935183413,-0.104891916614621,0.38078771557097,-1.29830038087924,-0.846331030623833
05/13/1983,-0.156844062455803,-0.0287233403271187,-0.12567932506964,0.333957093660413,-1.33067609819161,-0.846468190488812
05/20/1983,-0.178683624821769,-0.0869525075188978,-0.141567484852598,0.29134630497408,-1.35518783204622,-0.845015795249616
05/27/1983,-0.194238773839325,-0.12881470342747,-0.152472399159916,0.253417242923665,-1.37147078488264,-0.841957573171563
06/03/1983,-0.200796337058759,-0.155070394493902,-0.155610586778242,0.220333445420503,-1.37948331459593,-0.837303437828895
06/10/1983,-0.199259096654193,-0.169772308488563,-0.15205528396334,0.192393065546052,-1.3793426806214,-0.831088593028093
06/17/1983,-0.19110963869401,-0.17530823594434,-0.143278256823371,0.169818987905188,-1.37149765302292,-0.823374207670299
06/24/1983,-0.177245074903564,-0.168089152549324,-0.130017771737796,0.152690936388064,-1.35672665737483,-0.814246213563104
07/01/1983,-0.158897928325049,-0.145125550227171,-0.113631212776032,0.141162384212518,-1.33587922166078,-0.803810199221478
07/08/1983,-0.139357356566774,-0.11330079133703,-0.0972094322386354,0.135249580475097,-1.31023305041014,-0.792176296310643
07/15/1983,-0.119788033401717,-0.0792490805375701,-0.0818784499444673,0.134845523016133,-1.28102510332735,-0.779481048717086
07/22/1983,-0.103062162550527,-0.0544044874227725,-0.0703213047908499,0.139686839836031,-1.24951144018205,-0.765837176684006
07/29/1983,-0.0903630433909881,-0.0458433277350858,-0.0635115700322923,0.149303384541743,-1.21687386670963,-0.751350552806835
08/05/1983,-0.0827005742220344,-0.0544787900826851,-0.0622868087708337,0.163202491742024,-1.18428331735189,-0.736111557294861
08/12/1983,-0.0799388773843569,-0.0760981936723421,-0.0659632645090237,0.18032323974359,-1.15249164361991,-0.720192575712296
08/19/1983,-0.0821329864682726,-0.106524155846606,-0.0746261663942874,0.200048546193645,-1.12217378984706,-0.703649422533413
08/26/1983,-0.08681733818928,-0.140031971758521,-0.0852656042474753,0.221277245835643,-1.09393583030337,-0.686524856473239
09/02/1983,-0.0923626335417872,-0.177230641080274,-0.0960372730279149,0.243025020137101,-1.06795338455864,-0.668851047254227
09/09/1983,-0.0968213561790416,-0.220760452920538,-0.105166272594111,0.264475638199561,-1.04400350910182,-0.650652909298444
09/16/1983,-0.0984013543703636,-0.269015013778529,-0.110315791991825,0.284563512696737,-1.02210701382595,-0.631951938877016
09/23/1983,-0.0946820769500726,-0.313978005995429,-0.109086608435266,0.302504017596622,-1.00187059168769,-0.612767870450302
09/30/1983,-0.0853229490201565,-0.34780178557411,-0.101044620172356,0.317581026543994,-0.982866845115399,-0.593122855862199
10/07/1983,-0.0694530385841119,-0.360708143389565,-0.0852140824883024,0.329213208250268,-0.964710273781013,-0.573035070632982
10/14/1983,-0.0479849341860344,-0.347815469616443,-0.0625896444682207,0.336994633876933,-0.946813140345615,-0.552531759814022
10/21/1983,-0.0215473650706544,-0.312413256115748,-0.0341586342035172,0.340810726907369,-0.928565263769143,-0.531623971318161
10/28/1983,0.00582652083581425,-0.267878202876961,-0.00388163915916926,0.340495376215806,-0.909622642159592,-0.510320989215563
11/04/1983,0.0338427201610934,-0.218296355554303,0.0273232694867643,0.336238891484596,-0.889293400540648,-0.48862343790614
11/11/1983,0.0588865610110809,-0.17179103981049,0.0557400287120787,0.328040017620982,-0.86718515986385,-0.466527382602348
11/18/1983,0.0800498191938195,-0.123784880388533,0.0800222966365683,0.316202795489915,-0.84297229206139,-0.444027325036194
11/25/1983,0.0959294491000521,-0.0698310365963026,0.0985584081180113,0.300936819206885,-0.816510514258908,-0.421120242485481
12/02/1983,0.104978942889048,-0.0103815739514475,0.109499040653664,0.282536917035351,-0.787718116613164,-0.397809407928645
12/09/1983,0.106458556628329,0.0502043339982449,0.112002628439777,0.26123809169031,-0.756761849801551,-0.374107444593661
12/16/1983,0.0995760468508684,0.0996394718098654,0.105174350058096,0.237316742337626,-0.724002155823305,-0.350039863897698
12/23/1983,0.0829543313343557,0.123566748795877,0.087781656577404,0.210928740958276,-0.689940862815642,-0.3256467141734
12/30/1983,0.056494723362806,0.113819843307498,0.0601875875077526,0.182087710724213,-0.655342951011663,-0.300983070975598
01/06/1984,0.0231032211573173,0.0759185970931673,0.0256441102680414,0.150859904451741,-0.620917067745356,-0.276108225295498
01/13/1984,-0.0157580911108855,0.0169071764140512,-0.0138376220394806,0.11728775526779,-0.587504988022531,-0.251103547852266
01/20/1984,-0.0577628148054023,-0.0521198224532955,-0.0553388454923905,0.0815111189701788,-0.55598311938083,-0.2260300406967
01/27/1984,-0.0987207618946847,-0.119296627365701,-0.0942546994236786,0.0437556753444682,-0.526964340639535,-0.200946626399411
02/03/1984,-0.135714804739123,-0.180260589165944,-0.127624680874882,0.00465695067733092,-0.500851763094271,-0.175898502387524
02/10/1984,-0.166261378018043,-0.233125663906161,-0.152585477676486,-0.0352941454058326,-0.478062989794824,-0.150917206108414
02/17/1984,-0.187336430648435,-0.273918327001307,-0.166534634777498,-0.075020426350488,-0.45857207325291,-0.126021584357867
02/24/1984,-0.197779710037537,-0.30054883315972,-0.168603082416531,-0.113473233240241,-0.442230306538349,-0.101220775915072
03/02/1984,-0.195721977182251,-0.307518209651495,-0.157373871599111,-0.149510277899699,-0.428699077628199,-0.0765165463217635
03/09/1984,-0.179606502857025,-0.291986632448243,-0.131708232519494,-0.18204679898833,-0.41755778492007,-0.0519067864836819
03/16/1984,-0.147988250036268,-0.25637809725561,-0.0906855543945748,-0.210068821774505,-0.408268121233846,-0.0273891177772011
03/23/1984,-0.10006082632762,-0.20591748215795,-0.0337700322580959,-0.232847035304421,-0.400256769179655,-0.00296358491975931
03/30/1984,-0.0349808608740316,-0.144010913791874,0.039666416223072,-0.249836312290459,-0.39300214679785,0.0213635816306866
04/06/1984,0.0468098727365774,-0.0720993308034285,0.129241154494843,-0.260710877596925,-0.386136360783245,0.0455842469352784
04/13/1984,0.143372674630297,0.0128226222680258,0.232823162421253,-0.265374882619153,-0.379098015596842,0.0696781263309567
04/20/1984,0.253315406245394,0.118091755736433,0.349314445199042,-0.263892009131004,-0.371698011014134,0.0936318590167012
04/27/1984,0.37453887267121,0.247336691527201,0.476435182503284,-0.256356921677163,-0.363323745041741,0.117428212237467
05/04/1984,0.502706719808023,0.394648715955413,0.609700037558744,-0.242679246111287,-0.353729307646215,0.141051977920788
05/11/1984,0.633898739378403,0.550306830282834,0.745287442086812,-0.223322631607984,-0.342554566872539,0.164486965191271
05/18/1984,0.762038534601427,0.700408318319306,0.876262313491412,-0.197796181511434,-0.329359680365014,0.187715028329306
05/25/1984,0.881492896214842,0.835994930728043,0.996808464065471,-0.166182101083919,-0.314023407216583,0.210713521078945
06/01/1984,0.988283281708847,0.957516129548383,1.10249866433372,-0.128559308050269,-0.296262858737396,0.233453238369627
06/08/1984,1.07707265296146,1.0652001143082,1.18760307762577,-0.0851794740419664,-0.275815439010839,0.25589663924841
06/15/1984,1.14559198001127,1.16211693211844,1.24994259286441,-0.0366942043538622,-0.252674781560002,0.2779955562913
06/22/1984,1.190144234464,1.24106687423803,1.28601233384244,0.0159720123954026,-0.226869471049949,0.299690338271852
06/29/1984,1.20741735541095,1.2868154033627,1.29274574166138,0.0716679905225939,-0.198434191118924,0.320911294622237
07/06/1984,1.1948012904755,1.2820459786003,1.26813894327313,0.128996500403172,-0.167800093249617,0.341583829561766
07/13/1984,1.15319093647069,1.21948769293118,1.21377213406473,0.186306807031545,-0.135310142089052,0.361618978796078
07/20/1984,1.08846568745528,1.10876509110688,1.13633967108077,0.241823467704156,-0.101409015217865,0.380944500690606
07/27/1984,1.00664859406152,0.96853561842155,1.04242309875803,0.2938706668557,-0.0663263672022198,0.399491415768462
08/03/1984,0.915678013638165,0.826528529484316,0.940410873024696,0.341014659641201,-0.0304854438810493,0.41720445342
08/10/1984,0.822710768015569,0.704709043635438,0.838029263063011,0.381807645929402,0.00609104627035891,0.434045820383199
08/17/1984,0.732994279211474,0.614584400089659,0.740130211190665,0.415927048848044,0.0429625489566166,0.449996466030021
08/24/1984,0.648467293337122,0.552029104127821,0.648517574156728,0.443002332596494,0.0797811590417008,0.465056356153205
08/31/1984,0.570768676872146,0.507325826406134,0.564532425264906,0.463102194095973,0.116018742041542,0.479245674909449
09/07/1984,0.501198350221578,0.471212242376531,0.489089125887877,0.476556542985348,0.150968238188436,0.492603107517712
09/14/1984,0.437715730856773,0.43415596827576,0.420100384687107,0.483826647256431,0.183780593694991,0.505185164196809
09/21/1984,0.377842398836548,0.390897276713972,0.355001272845077,0.485363641297259,0.213567719363077,0.517064592709915
09/28/1984,0.320266982293051,0.342251563944384,0.29236918646349,0.481728381012031,0.239411291195056,0.528325420619752
10/05/1984,0.264368246309814,0.290820572898076,0.23159262144032,0.473332306479192,0.260489328183598,0.539055906564219
10/12/1984,0.209029401535456,0.235376800370229,0.171520808706998,0.46065519653552,0.276101648542965,0.549357912896857
10/19/1984,0.154786265473771,0.176288588395596,0.113045625938345,0.443804183993767,0.285574626316834,0.559321268430702
10/26/1984,0.103130455532647,0.115491649228186,0.0577642195518142,0.422839436475982,0.288818694969081,0.56903093381789
11/02/1984,0.0545926323387332,0.0549658429260457,0.00691421149636267,0.397641317651382,0.285504612779679,0.578562741911296
11/09/1984,0.00875958465500433,-0.00362046238020224,-0.0397424761362424,0.368170749646612,0.276174374657283,0.587979286294855
11/16/1984,-0.0354572898294482,-0.05742224764516,-0.0829054848849155,0.334565840925121,0.261105901293456,0.597329401480596
11/23/1984,-0.0779888711079793,-0.102973356342005,-0.122537312189533,0.297151347748147,0.241138631398427,0.606648353472138
11/30/1984,-0.120082652905987,-0.14160997544271,-0.159691339896921,0.256410260153325,0.216952109831342,0.61595719584835
12/07/1984,-0.160901500107992,-0.173873785152541,-0.19372178790188,0.213148429100268,0.189473621620203,0.625263442507994
12/14/1984,-0.202158428306166,-0.207062934973687,-0.226713352326755,0.168413766128018,0.159806989172941,0.634561507857547
12/21/1984,-0.243370097344923,-0.245344088605963,-0.258535058882001,0.123416790710197,0.128884119289716,0.643832552547269
12/28/1984,-0.28288683803896,-0.288758171577119,-0.287893517405979,0.0794661147682912,0.0975747610248201,0.653047243936955
01/04/1985,-0.320354188774407,-0.337574767987892,-0.315052642819657,0.0379385813350916,0.0670064366505068,0.662166817232824
01/11/1985,-0.352524114355887,-0.384653245759209,-0.337639201668486,0.000412314059547349,0.0380480645319822,0.671141426866965
01/18/1985,-0.376294407772211,-0.420105157430401,-0.352843828073041,-0.032036046152127,0.0114197638943911,0.679915399492257
01/25/1985,-0.390486824168587,-0.439017830777034,-0.36004364739095,-0.0583735607381073,-0.0120469884453601,0.68842800136862
02/01/1985,-0.394123041180046,-0.43890164826656,-0.358426389131817,-0.0779463775187935,-0.031888768829031,0.696613826232096
02/08/1985,-0.387430471945929,-0.421414330195095,-0.348629772915116,-0.0902804960287029,-0.0475290577704936,0.704406140413788
02/15/1985,-0.373073032827733,-0.393177055926097,-0.333494123401378,-0.0952339877890634,-0.0586910793882594,0.711739306951673
02/22/1985,-0.353538578465406,-0.360232831567134,-0.315517101261685,-0.0929738307936262,-0.0654424939740141,0.718550558077915
03/01/1985,-0.331466002816163,-0.326332301879233,-0.297397474456022,-0.0839218172857991,-0.0679918587399607,0.724782666597315
03/08/1985,-0.310366194437862,-0.295354524093468,-0.282663433700947,-0.0687803754105906,-0.066677134260042,0.730385789799656
03/15/1985,-0.293400185698323,-0.270102228210303,-0.274031953711244,-0.0486341465450203,-0.0623202677822051,0.735319407446746
03/22/1985,-0.281956156002843,-0.252187444851635,-0.27245178309735,-0.0248319122007881,-0.0557109939416571,0.739554930337912
03/29/1985,-0.277725203120806,-0.246318486369885,-0.279124017313588,0.0011065015791971,-0.0476704285903433,0.743077200851084
04/05/1985,-0.282519766687055,-0.258567502029866,-0.295057945185973,0.027436292817064,-0.0391208007732205,0.745880474369977
04/12/1985,-0.295733066537311,-0.289524739239513,-0.318876873683803,0.0523368684758707,-0.0307680319983669,0.74797785220912
04/19/1985,-0.31659069550536,-0.338307670149841,-0.349102262006383,0.0740309202313342,-0.0231335199034471,0.749391954470957
04/26/1985,-0.343018709561225,-0.398812341872242,-0.38285611316467,0.0908361012347242,-0.0166775454494104,0.750157659401957
05/03/1985,-0.371835273250213,-0.461025138363511,-0.416541377307345,0.101345138743275,-0.0113711951877341,0.750322899651013
05/10/1985,-0.401823726228262,-0.518249802430313,-0.44861195321688,0.104518527177165,-0.00701835347414317,0.749951127025754
05/17/1985,-0.428517610002069,-0.55911654721991,-0.474217024556769,0.0995904113016785,-0.00359954511621601,0.74912112149547
05/24/1985,-0.450419990304177,-0.580424695670756,-0.491804910910423,0.0862674515966964,-0.000772947254386703,0.747928883132505
05/31/1985,-0.465787252046153,-0.57990611883662,-0.499719803830803,0.0647507209245933,0.00163519502750935,0.746488626864325
06/07/1985,-0.473144772164284,-0.556408175864309,-0.496955205443131,0.0357196933968925,0.00395190067371457,0.74493206529707
06/14/1985,-0.471561625253056,-0.512786889613806,-0.483276644783411,0.00037031923939673,0.00620281588680545,0.743409373901539
06/21/1985,-0.46173343158256,-0.45479278881374,-0.460389898734053,-0.0397697037242113,0.00857052098450618,0.74208672601412
06/28/1985,-0.443978967488634,-0.388163326147297,-0.429438591817941,-0.0830056613675096,0.0107609628911119,0.741139083063364
07/05/1985,-0.420204071284752,-0.320399867774037,-0.393408323073659,-0.127502544600693,0.0127649414266335,0.740743831614612
07/12/1985,-0.391455769029136,-0.257377572031013,-0.353925459530779,-0.171595857319428,0.0137733939415847,0.741090591412489
07/19/1985,-0.358380086148113,-0.19956949195144,-0.312206178171397,-0.213737819099353,0.0133727012778246,0.742330972543028
07/26/1985,-0.321971942242613,-0.145910267289362,-0.269541635523301,-0.252632287762412,0.0110091705552837,0.744599741500919
08/02/1985,-0.284096378220555,-0.0944623569060168,-0.227646478170765,-0.287341457774621,0.00607102054051693,0.747997647442989
08/09/1985,-0.245988330886923,-0.0421636912842317,-0.187476418326857,-0.317231207307509,-0.00196868113967673,0.75258026926844
08/16/1985,-0.209786045081536,0.0100475628693865,-0.150370578108257,-0.342187909931395,-0.0135810811337704,0.758356060815482
08/23/1985,-0.17783604993663,0.0588038690400116,-0.118072174630083,-0.362219338187325,-0.0289703168290041,0.765283928648035
08/30/1985,-0.152433346549269,0.100014146359189,-0.0921868993466289,-0.37756332572644,-0.0483105291045728,0.773269295360595
09/06/1985,-0.135459685701638,0.129147124966826,-0.0742999557353181,-0.38850912780757,-0.0713780726790548,0.782167014753909
09/13/1985,-0.128708377697894,0.142942180710137,-0.0660799314861385,-0.395387572795129,-0.0978794306493464,0.791780776396502
09/20/1985,-0.133674086004193,0.138745912716242,-0.0691513832129979,-0.398581569659137,-0.12718944754257,0.801865790008648
09/27/1985,-0.149314405311595,0.117486229802441,-0.0827851774370414,-0.398554033100407,-0.158553781279672,0.81214381052905
10/04/1985,-0.174890215117779,0.0785270309466352,-0.106471026986392,-0.395826337481498,-0.191224474278373,0.822321927258098
10/11/1985,-0.207050113637164,0.0257335726117014,-0.137560523047065,-0.390995572026076,-0.22394408375885,0.832061864299524
10/18/1985,-0.242189560041427,-0.035534175999674,-0.17271846830762,-0.384649535853058,-0.255843946303846,0.841074504948115
10/25/1985,-0.27647456722126,-0.0969277284486355,-0.208163546057038,-0.377485655396279,-0.286134565267196,0.849086519578466
11/01/1985,-0.306115025031123,-0.147379427680939,-0.239915712341543,-0.370255918938852,-0.314072762033595,0.855861959065565
11/08/1985,-0.328090307334324,-0.17747610715158,-0.264721794069969,-0.363623466676853,-0.33915436411294,0.861218193913198
11/15/1985,-0.340844955275167,-0.181890062833769,-0.280128582265713,-0.358407912702529,-0.361058865300008,0.865029005232893
11/22/1985,-0.343332496418402,-0.159993945406849,-0.284625726694261,-0.35519676168333,-0.379534091978171,0.867224845684549
11/29/1985,-0.33700285472029,-0.120136545951635,-0.279076878335714,-0.35448400684709,-0.394534629364572,0.867796719040148
12/06/1985,-0.324009349929017,-0.0736033781867584,-0.265291698960766,-0.356587226248575,-0.406026118717661,0.866791773332366
12/13/1985,-0.307077613143404,-0.0312255094604536,-0.246080229413152,-0.361529499573042,-0.413989507836996,0.864311273913394
12/20/1985,-0.289740072810195,-0.00172558628985937,-0.224922790890258,-0.36924985294872,-0.418751925020773,0.860507898789713
12/27/1985,-0.273483299052019,0.014784696184204,-0.203858513458998,-0.379427216084604,-0.420398274715355,0.855572341487671
01/03/1986,-0.261995727472832,0.0158729546907239,-0.187006097329495,-0.391634335853357,-0.419215714515014,0.849709021403582
01/10/1986,-0.255539842512709,0.00456927584729141,-0.175623111252003,-0.405286617838441,-0.415321523619418,0.843168158560102
01/17/1986,-0.254564709914015,-0.0177959580041517,-0.170487573732987,-0.419768603759374,-0.409439083354318,0.836168543087363
01/24/1986,-0.258802644449489,-0.0508682158317451,-0.172093850567728,-0.434528400672208,-0.401626178984616,0.828918135345374
01/31/1986,-0.267569716958645,-0.0940453134188068,-0.179747664144678,-0.44921803809364,-0.392450554526722,0.821602139595743
02/07/1986,-0.278352312699706,-0.140243522040342,-0.191234060235742,-0.46340189026179,-0.382294328191657,0.81437503258604
02/14/1986,-0.289473411307111,-0.17933792244765,-0.204294916925896,-0.477136929405917,-0.371563327944122,0.807359549708022
02/21/1986,-0.299671558993025,-0.20297706603741,-0.217217607677871,-0.490437754138289,-0.360697775818198,0.800650172195394
02/28/1986,-0.308382609088138,-0.205493288429585,-0.228710845339081,-0.503460119465159,-0.350147766253821,0.794314679193362
03/07/1986,-0.315976001320848,-0.188077497480418,-0.238373328724827,-0.516429248589456,-0.340272727763058,0.788398428681656
03/14/1986,-0.323748798848335,-0.160498846281862,-0.246962527819888,-0.529332384809272,-0.33144451999021,0.782929663467094
03/21/1986,-0.332850333417526,-0.134388331282302,-0.255109022591467,-0.542279606220452,-0.323676351735792,0.777922965268166
03/28/1986,-0.345091581842665,-0.120788164643228,-0.264487968625137,-0.555098035978692,-0.316803958339529,0.773385225698747
04/04/1986,-0.362250713415307,-0.126021107972255,-0.276799598156266,-0.56755778809108,-0.310515257615773,0.769317279334256
04/11/1986,-0.383290911538645,-0.144358455137716,-0.291458033035633,-0.579115919308859,-0.304311228022115,0.765722886954948
04/18/1986,-0.406802867345336,-0.16660693087398,-0.30776388474298,-0.589057544101708,-0.297429932724565,0.762594288684157
04/25/1986,-0.431168660243718,-0.184132993630855,-0.325016043750222,-0.596508665245981,-0.289088064154758,0.759926693701953
05/02/1986,-0.453036162216459,-0.186732462907997,-0.341050394205152,-0.600502455933958,-0.278339612416728,0.757713925386391
05/09/1986,-0.470437892075451,-0.170059998921315,-0.355218051037296,-0.599971226317119,-0.264491014429654,0.755952216931256
05/16/1986,-0.481768731942069,-0.135689397779456,-0.366440372598155,-0.594438676471696,-0.246902753918449,0.754642671402622
05/23/1986,-0.486371304411439,-0.084735694370158,-0.37472303891232,-0.583577359036069,-0.225151645086475,0.753794475672078
05/30/1986,-0.484668930364205,-0.0206908535443915,-0.380397609617165,-0.567676659387046,-0.19918874757136,0.753426911803415
06/06/1986,-0.477949322400863,0.0513301312591771,-0.384284544191693,-0.547455554731163,-0.169279203952415,0.7535716720581
06/13/1986,-0.467980844112904,0.125661033239832,-0.387420590894413,-0.524053449237031,-0.135766230377895,0.754275162636815
06/20/1986,-0.458307205798036,0.192238393080582,-0.392051335163598,-0.499060902334015,-0.0993617750871762,0.755599128636919
06/27/1986,-0.45278405669412,0.239352765953008,-0.400749303828056,-0.47422708351934,-0.0606899502673904,0.757617413498809
07/04/1986,-0.453700342860109,0.258685555543692,-0.414628423140051,-0.451311507484852,-0.0203258443074123,0.760417989561707
07/11/1986,-0.462004955086939,0.245669198279827,-0.433453268512115,-0.432005030746305,0.0212174157295527,0.764101932274199
07/18/1986,-0.478318814131057,0.19787154612589,-0.457190807623623,-0.41746027736528,0.0634900398922348,0.768761880052827
07/25/1986,-0.500970995395283,0.12136625949216,-0.483919523497232,-0.408346723723806,0.106192913834326,0.774491913447577
08/01/1986,-0.526749985888294,0.0277074370510729,-0.510495695763706,-0.404906260547069,0.149244542170237,0.78137519085682
08/08/1986,-0.551872988592155,-0.0694264187752021,-0.533825157308691,-0.4064245686576,0.192405422547078,0.789473406618775
08/15/1986,-0.574014162303224,-0.155394400879056,-0.551665014768668,-0.412301231569959,0.235577708692261,0.79882173640637
08/22/1986,-0.589621381470583,-0.215429071989718,-0.561203458274284,-0.421194216188435,0.278567884048646,0.809422648963775
08/29/1986,-0.596741858665267,-0.241099782271021,-0.561101780534929,-0.431487148005186,0.32106947198848,0.821238428989598
09/05/1986,-0.595459454421656,-0.231843408134172,-0.552038019712287,-0.441452761956654,0.362809103367132,0.834189655015898
09/12/1986,-0.586286800101234,-0.192909031283252,-0.535342902344308,-0.449191314275609,0.403414815657022,0.848150399710776
09/19/1986,-0.573909644278735,-0.141990989791174,-0.516119087797804,-0.453156976206498,0.4424470659825,0.862946777294306
09/26/1986,-0.560734011175077,-0.0919975351004932,-0.497241131411878,-0.452164391494166,0.479648423339666,0.878365606175854
10/03/1986,-0.549728741448568,-0.0542205049867307,-0.481780312421357,-0.4455280784712,0.51451513651085,0.894176083592139
10/10/1986,-0.543313154772775,-0.0369264317598107,-0.472368008978994,-0.43303419014216,0.546812994170484,0.910088930600527
10/17/1986,-0.542031979676695,-0.0391676056454935,-0.469543108103747,-0.414921013334272,0.575953374402645,0.925856308888408
10/24/1986,-0.544397638208325,-0.0543942930921825,-0.472223055404774,-0.391761196730082,0.601661329202709,0.941233452415803
10/31/1986,-0.549204344060424,-0.0785490763200581,-0.47918419397382,-0.364576963307475,0.623295973222458,0.955999273267563
11/07/1986,-0.554929288175512,-0.107287265317138,-0.489289925095985,-0.334192323912822,0.64028420078,0.969964924508765
11/14/1986,-0.559570552890904,-0.13598846303372,-0.500070725310815,-0.302528222586409,0.6519368093834,0.982973694866728
11/21/1986,-0.560590982678317,-0.158935847884278,-0.509031680349372,-0.270501606961009,0.657626123341538,0.994896798470067
11/28/1986,-0.55784787283634,-0.171726021943674,-0.515434379686576,-0.239350452731306,0.656741963446426,1.00563286475415
12/05/1986,-0.551061198925579,-0.17041602074616,-0.518339352457509,-0.210090441605311,0.648849388073959,1.01510219325629
12/12/1986,-0.541452264683302,-0.155989869930112,-0.518520185937331,-0.183281229104293,0.633734165606412,1.02324190660233
12/19/1986,-0.529673549660103,-0.131584052044724,-0.515853336824971,-0.159488276999653,0.61139758213463,1.03000356366232
12/26/1986,-0.517353753319973,-0.105190038807478,-0.511263667581509,-0.139177946291091,0.582346135915801,1.03534827046369
01/02/1987,-0.508038269951324,-0.0900141849685716,-0.507258542605148,-0.122717378923542,0.546958971610139,1.03923690989934
01/09/1987,-0.500788158184674,-0.087478916902861,-0.502733522217352,-0.110260100431688,0.506699315266409,1.04164170856777
01/16/1987,-0.496571298499065,-0.0963843421933119,-0.49694007570601,-0.102368692454797,0.462015470304269,1.04254263077792
01/23/1987,-0.494685535213698,-0.110945292470334,-0.489298466801805,-0.0989180372609366,0.414670271130737,1.041927693317
01/30/1987,-0.493844272257562,-0.124913000394688,-0.478126712870106,-0.0998323667433596,0.365806173764403,1.03979950444353
02/06/1987,-0.491292621207845,-0.13377419906882,-0.460721908384257,-0.104865378608544,0.316728439016094,1.03618159472245
02/13/1987,-0.483877075723944,-0.138153095315845,-0.434493647377492,-0.113453314274217,0.26864458491425,1.0311207731253
02/20/1987,-0.468016249139673,-0.139155798991753,-0.395979396506702,-0.125222351659074,0.222470988272326,1.02469122598658
02/27/1987,-0.44237475870142,-0.140646447569705,-0.344157938801378,-0.139653616159034,0.178869608661979,1.0169986268788
03/06/1987,-0.403659715705045,-0.137330440123552,-0.276274716185659,-0.156099222665343,0.138293390331606,1.00817982882117
03/13/1987,-0.347754188643334,-0.116143481401178,-0.189061337865354,-0.173875320909551,0.10104885841385,0.998405699690399
03/20/1987,-0.27300129334938,-0.0656413880139958,-0.0813166040559321,-0.192209415550307,0.0671789357365579,0.987879695346722
03/27/1987,-0.179705626600124,0.0204410943366132,0.0455191022996363,-0.210226256349296,0.0366409546743859,0.976830578375593
04/03/1987,-0.0690899390277768,0.144170341646822,0.189374041599394,-0.227058805637357,0.0092399783879047,0.96549186327623
04/10/1987,0.0526739308207184,0.298868756621008,0.343258792598195,-0.241669735654784,-0.0152389280089344,0.954137522034131
04/17/1987,0.17997399134221,0.475549089443417,0.500797162745219,-0.253426509895378,-0.0371999920787757,0.942993060380433
04/24/1987,0.30344516981058,0.660507734151285,0.651678251654981,-0.261832246585844,-0.0567071149399773,0.93227225020693
05/01/1987,0.412904294560178,0.838496753224693,0.785090780641696,-0.266556356370046,-0.0741851819693695,0.922157401830659
05/08/1987,0.504243008894755,1.00120554325112,0.895758637051441,-0.267657937521444,-0.0896309959814093,0.912793833802117
05/15/1987,0.569699564753168,1.12754048130509,0.975494583628088,-0.265506127041712,-0.103181858869105,0.90429081420419
05/22/1987,0.609020424201983,1.20845348011504,1.02366334928909,-0.260642852402014,-0.114769090190138,0.896725576720188
05/29/1987,0.616826173074338,1.22664880021031,1.03461129301062,-0.253932711237354,-0.124011374898094,0.890144790654972
06/05/1987,0.597516623951777,1.18933199596084,1.01308083225619,-0.246510174592704,-0.130489910514578,0.884569970535157
