specification,analysis_group,sample_type,lag_criterion,equation,parameter,coef,std_error,t_stat,p_value,nobs,lag_order,aic,bic,hqic,fpe
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L1.btc_eth_realized_vol_7d,0.014301750753815685,0.017859585590536412,0.8007884998963256,0.423254097753607,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L1.term_spread_daily_chg,0.0032307129770211026,0.0034529837080215947,0.9356293716404925,0.34946404651889784,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L1.usd_strength_daily_log_chg,0.021510778289043783,0.04739204178689607,0.453890093737036,0.6499079339585244,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L2.stablecoin_supply_daily_log_chg,0.18004876068270206,0.026257555617806932,6.857026727979182,7.030848064938806e-12,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L2.hy_spread_daily_chg,-0.0010390072526886322,0.002180869323660175,-0.4764188488583332,0.6337760088752833,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L2.ig_spread_daily_chg,-0.006284033286952242,0.01026599429767873,-0.6121212524317436,0.5404575374613229,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L2.btc_eth_daily_log_ret_avg,-0.0008104209167480571,0.00409081760938081,-0.19810732086653043,0.8429610971288146,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L2.btc_eth_realized_vol_7d,0.0090468962496284,0.024096607854145292,0.37544273054483396,0.7073312307799691,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L2.term_spread_daily_chg,0.00263865882402281,0.003472887057237856,0.7597882627722005,0.44738115988755356,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L2.usd_strength_daily_log_chg,-0.03806258700579349,0.04764416313986649,-0.7988929702481107,0.42435247547216337,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L3.stablecoin_supply_daily_log_chg,0.08187896758161435,0.026897044965161838,3.0441622002590756,0.002333293023995246,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L3.hy_spread_daily_chg,-0.0039014748296057463,0.0021567594294407905,-1.8089522532502986,0.07045842144980057,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L3.ig_spread_daily_chg,0.025219848563246897,0.010201674057192966,2.472128439103086,0.013431125174991636,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L3.btc_eth_daily_log_ret_avg,0.002372596743064678,0.004062689711428029,0.5839965420914989,0.5592226384935453,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L3.btc_eth_realized_vol_7d,0.01322218815793958,0.023524513391646556,0.5620600068452305,0.5740751355332497,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L3.term_spread_daily_chg,0.0032059696389025345,0.0034786441204382075,0.9216147234108777,0.3567295758288841,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L3.usd_strength_daily_log_chg,0.011160297542893827,0.047899138816717146,0.23299578695136794,0.8157646772766666,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L4.stablecoin_supply_daily_log_chg,0.07318691916908954,0.026965311078516248,2.7141136609174477,0.00664533616360183,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L4.hy_spread_daily_chg,-0.0024561450701801575,0.00215943893535184,-1.137399641161872,0.255371257241936,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L4.ig_spread_daily_chg,0.027401263938747773,0.01021247850337939,2.6831159477770723,0.0072939697186744255,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L4.btc_eth_daily_log_ret_avg,0.006069160054092184,0.004073018815967937,1.4900888820593068,0.1362008671113705,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L4.btc_eth_realized_vol_7d,0.030448461890049638,0.023492050618966417,1.2961176690751266,0.19493494847858106,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L4.term_spread_daily_chg,-0.00280233983391989,0.0034611072452175886,-0.8096657038848029,0.4181323343665795,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L4.usd_strength_daily_log_chg,-0.01517392858917817,0.04789040041397908,-0.3168469768055842,0.7513597168852902,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L5.stablecoin_supply_daily_log_chg,0.11677374566982664,0.026664061986640175,4.379443226929761,1.1898291354107748e-05,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L5.hy_spread_daily_chg,0.004937367472341049,0.002154526575233526,2.2916252364192324,0.02192727794296828,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L5.ig_spread_daily_chg,-0.03736386428883565,0.010336380947867575,-3.614791722294632,0.00030058917740818073,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L5.btc_eth_daily_log_ret_avg,-0.004726958778588178,0.0041064341181623575,-1.1511103411305932,0.24968684419863119,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L5.btc_eth_realized_vol_7d,-0.06988081879465642,0.02346322341857279,-2.9783128067280322,0.0028984001512921314,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L5.term_spread_daily_chg,-0.0007094905528470543,0.003456140245152752,-0.20528407486997008,0.8373501855197245,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L5.usd_strength_daily_log_chg,0.08176969456572118,0.04813391958744898,1.6987956781114246,0.08935768823907332,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L6.stablecoin_supply_daily_log_chg,0.11637870713867197,0.02679101824217299,4.343944902977776,1.3994662844903128e-05,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L6.hy_spread_daily_chg,-0.0030088930388175303,0.002045290107654698,-1.4711326415536135,0.14125524903521974,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L6.ig_spread_daily_chg,0.015528293253884188,0.00868137434464865,1.7886906654884773,0.07366464709401647,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L6.btc_eth_daily_log_ret_avg,0.0033361343012667565,0.00401237155603194,0.8314619557731208,0.4057127115792588,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L6.btc_eth_realized_vol_7d,0.02952291492026673,0.01741807969785655,1.694958079902447,0.0900833733671316,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L6.term_spread_daily_chg,0.000685917063006912,0.003465710287683722,0.19791529183627718,0.8431113396756343,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,stablecoin_supply_daily_log_chg,L6.usd_strength_daily_log_chg,-0.051235303378667565,0.04810724561766895,-1.0650225911052729,0.28686570675053147,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,const,-0.0054687553168768785,0.007376998063833516,-0.7413253019121705,0.4584962239717726,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L1.stablecoin_supply_daily_log_chg,0.9701429420025615,0.5190400580416421,1.8691099597648546,0.06160751763734196,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L1.hy_spread_daily_chg,0.009654201628084415,0.042283699594598975,0.22831970051451164,0.8193977102019467,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L1.ig_spread_daily_chg,0.6106238026482069,0.18319720114916954,3.333150281870313,0.0008586854715403249,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L1.btc_eth_daily_log_ret_avg,-0.15093016483026814,0.08027270575688326,-1.8802177328789755,0.0600784098055276,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L1.btc_eth_realized_vol_7d,-0.03127564302123598,0.3533957332933699,-0.08850034133058603,0.9294790130623031,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L1.term_spread_daily_chg,-0.05808075312875627,0.06832575724449942,-0.8500564863250318,0.39529368231004813,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L1.usd_strength_daily_log_chg,0.4408215278996966,0.937767859990257,0.4700753210973519,0.6383012053106739,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L2.stablecoin_supply_daily_log_chg,1.986717110059656,0.5195701812344024,3.8237704583807806,0.0001314262781055055,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L2.hy_spread_daily_chg,-0.10540621594533436,0.04315385202780367,-2.442567951464032,0.014583183969878264,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L2.ig_spread_daily_chg,0.7064256204807514,0.2031378927815739,3.4775669413896244,0.0005059866872392969,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L2.btc_eth_daily_log_ret_avg,-0.13158062568699813,0.08094686640448193,-1.6255184608321376,0.1040521335202185,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L2.btc_eth_realized_vol_7d,0.531909056305448,0.4768105261642123,1.1155564466759693,0.26461204382399006,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L2.term_spread_daily_chg,0.20393292239443644,0.06871959385709146,2.967609541152603,0.00300125318988116,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L2.usd_strength_daily_log_chg,3.055702246884609,0.9427566997346187,3.2412416138169835,0.0011901026799856476,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L3.stablecoin_supply_daily_log_chg,-1.7565706235364504,0.5322240474563339,-3.3004345292770103,0.0009653523443489503,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L3.hy_spread_daily_chg,-0.11518924082683138,0.04267677859829477,-2.6991081475731153,0.0069525578734087315,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L3.ig_spread_daily_chg,0.3381310351184111,0.20186515896382412,1.6750341507867978,0.09392753135566427,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L3.btc_eth_daily_log_ret_avg,-0.11069728108010081,0.08039028690981039,-1.3769982088046502,0.16851280162888582,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L3.btc_eth_realized_vol_7d,0.9641707666691712,0.4654902331449304,2.0713018190630366,0.03833059940192874,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L3.term_spread_daily_chg,-0.06943123139948956,0.06883351148194289,-1.008683559863185,0.3131264187027989,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L3.usd_strength_daily_log_chg,-0.13402575331230973,0.9478020192822548,-0.14140690838979628,0.8875484970051666,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L4.stablecoin_supply_daily_log_chg,0.16395803657785066,0.5335748600530581,0.3072821619848185,0.7586286120020472,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L4.hy_spread_daily_chg,-0.01655419100508855,0.04272979919899679,-0.3874156049269993,0.6984485530175599,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L4.ig_spread_daily_chg,-0.7572612722366918,0.20207895144873506,-3.747353530923282,0.00017871012671726082,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L4.btc_eth_daily_log_ret_avg,-0.10137392920121897,0.08059467359362452,-1.2578241797016,0.20845534901151652,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L4.btc_eth_realized_vol_7d,-0.9622950708103639,0.4648478775147912,-2.0701289978026076,0.03844026603363655,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L4.term_spread_daily_chg,0.017823131942998668,0.06848650136533924,0.26024299077451324,0.7946763445178521,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L4.usd_strength_daily_log_chg,1.1195268616639815,0.9476291085376141,1.1813977130690307,0.2374447661066601,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L5.stablecoin_supply_daily_log_chg,1.0293495022615455,0.5276139074213285,1.9509521788241146,0.05106273472179294,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L5.hy_spread_daily_chg,-0.020653859564024876,0.04263259609775951,-0.4844616902208849,0.6280582462928426,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L5.ig_spread_daily_chg,0.5875624886960448,0.20453066540395387,2.872735428379858,0.0040693474961378505,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L5.btc_eth_daily_log_ret_avg,-0.0648197030407595,0.0812558773579758,-0.7977232558230081,0.4250311051748291,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L5.btc_eth_realized_vol_7d,-0.8576258961092074,0.46427746060504504,-1.8472270762219467,0.06471423675124388,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L5.term_spread_daily_chg,0.003578629252947328,0.06838821707865841,0.052328155431092434,0.9582672192542078,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L5.usd_strength_daily_log_chg,-0.8143642454468756,0.9524477330484198,-0.8550225037970409,0.392538689654502,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L6.stablecoin_supply_daily_log_chg,-0.8772709755126856,0.5301260485229661,-1.6548346906493892,0.09795803498163723,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L6.hy_spread_daily_chg,-0.05489308071735551,0.040471084490074,-1.3563530952776586,0.17498684948582044,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L6.ig_spread_daily_chg,-0.2772455211780164,0.1717822979132861,-1.6139353387737716,0.10654145245261537,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L6.btc_eth_daily_log_ret_avg,-0.2273770087961905,0.07939461871056652,-2.8638843852263403,0.004184807245517324,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L6.btc_eth_realized_vol_7d,0.4274909102503183,0.34465945562858347,1.2403283974051094,0.21485395303286992,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L6.term_spread_daily_chg,0.05954781334614981,0.06857758385767668,0.8683276662201032,0.38521498072633253,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,hy_spread_daily_chg,L6.usd_strength_daily_log_chg,-0.8237263934798504,0.9519199230909898,-0.8653316035293381,0.38685680951677837,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,const,-0.0010558387880739203,0.0016652458425139769,-0.6340437916842049,0.5260522434410964,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L1.stablecoin_supply_daily_log_chg,0.420617799895722,0.11716545012930397,3.589947372980068,0.00033074473038457796,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L1.hy_spread_daily_chg,-0.03456116567400777,0.009544906254106474,-3.620901531551306,0.00029357824168796507,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L1.ig_spread_daily_chg,0.5882668339124306,0.04135399995148164,14.225149552706185,6.3967454390977465e-46,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L1.btc_eth_daily_log_ret_avg,-0.01081488748206278,0.018120350360988573,-0.5968365548464354,0.5506165095795723,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L1.btc_eth_realized_vol_7d,0.1635218453784941,0.07977374679195029,2.049820297458995,0.040381970141213606,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L1.term_spread_daily_chg,0.02842567513923798,0.015423507259116134,1.8430098071524461,0.06532757860564516,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
lag_robustness_hqic_stablecoin_supply_daily_log_chg,lag_robustness,common_business_day,hqic,ig_spread_daily_chg,L1.usd_strength_daily_log_chg,0.34324589997397514,0.2116869242175861,1.6214789895154973,0.10491495240696125,1485,6,-57.13572022680446,-56.06080158342245,-56.73507260289365,1.535752449167794e-25
