specification,analysis_group,sample_type,lag_criterion,horizon,impulse,response,generalized_irf,cumulative_response_h1_to_h,shock_standard_deviation,shock_definition,cumulative_definition,lag_order,nobs
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,13,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.0009172059232138593,-0.03171900860229938,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,14,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.0007964113383022379,-0.032515419940601614,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,15,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.0006911277976614391,-0.03320654773826305,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,16,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.000599530030250738,-0.03380607776851379,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,17,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.0005199360297995234,-0.034326013798313314,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,18,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.00045082934263398366,-0.0347768431409473,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,19,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.00039086125324013925,-0.035167704394187434,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,20,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.0003388426403014604,-0.0355065470344889,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,0,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.003828402037371134,0.0,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,1,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.0010811662783088382,-0.0010811662783088382,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,2,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.001718737258843737,-0.0027999035371525753,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,3,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.0014843792583374088,-0.004284282795489984,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,4,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.0014858620355593052,-0.00577014483104929,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,5,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.0013829095320818754,-0.007153054363131165,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,6,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.0012569987469531344,-0.0084100531100843,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,7,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.0011235489735448572,-0.009533602083629158,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,8,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.0009937930638847603,-0.010527395147513918,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,9,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.0008730712974642633,-0.01140046644497818,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,10,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.000763595065455911,-0.012164061510434091,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,11,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.0006658701279343305,-0.012829931638368422,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,12,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.000579504483053026,-0.013409436121421448,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,13,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.0005036724412315982,-0.013913108562653046,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,14,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.00043737353599380144,-0.014350482098646847,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,15,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.00037957374084602436,-0.014730055839492872,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,16,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.0003292790313696126,-0.015059334870862483,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,17,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.0002855705377217984,-0.015344905408584282,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,18,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.0002476182509144842,-0.015592523659498765,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,19,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.0002146830812753609,-0.015807206740774127,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
primary_bic_btc_eth_open_interest_daily_log_chg,primary,common_business_day,bic,20,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.00018611288793232914,-0.015993319628706457,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,0,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.0235240165698326,0.0,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,1,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.006825663872037778,-0.006825663872037778,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,2,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.005365895466797408,-0.012191559338835187,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,3,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.003134464788678567,-0.015326024127513754,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,4,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.0024474290885834896,-0.017773453216097242,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,5,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.006570953757363003,-0.024344406973460245,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,6,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.006023133016872252,-0.030367539990332496,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,7,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.010861795967277566,-0.04122933595761006,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,8,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,0.0014357352920780601,-0.039793600665532,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,9,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,0.002049099863455814,-0.03774450080207619,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,10,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,0.010181634251357227,-0.027562866550718962,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,11,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,0.0021931745110540454,-0.025369692039664916,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,12,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,0.002200866808707329,-0.023168825230957587,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,13,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,0.00148153950439148,-0.021687285726566106,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,14,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.0005825634144686799,-0.022269849141034786,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,15,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.0005330769303238914,-0.022802926071358677,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,16,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.00029950771032365977,-0.023102433781682336,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,17,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,0.0005201356429653924,-0.02258229813871694,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,18,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,0.00033660305812781483,-0.022245695080589125,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,19,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,0.0023606476503042558,-0.01988504743028487,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,20,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,0.001752815405966419,-0.01813223202431845,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,0,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.003733031631718892,0.0,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,1,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.0012506671610021697,-0.0012506671610021697,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,2,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.001320625111547849,-0.0025712922725500188,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,3,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.002286673290003797,-0.004857965562553816,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,4,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.0028655385557032806,-0.007723504118257096,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,5,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.004051484937399581,-0.011774989055656677,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,6,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.00358281528063112,-0.015357804336287797,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,7,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-0.002276621441532094,-0.01763442577781989,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,8,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,0.0011819477728081684,-0.016452478005011723,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,9,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,0.0021320226966945184,-0.014320455308317204,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,10,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,0.0027892259219784925,-0.011531229386338712,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,11,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,0.0012728083980812262,-0.010258420988257485,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,12,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,0.0010226561123398087,-0.009235764875917676,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,13,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,0.0008548805794524073,-0.008380884296465269,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,14,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,0.00064251945122713,-0.007738364845238139,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,15,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,0.0002745177795810453,-0.0074638470656570935,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,16,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,-2.5590548639166505e-05,-0.00748943761429626,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,17,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,0.00015132371889696797,-0.007338113895399292,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,18,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,0.00036517374403444375,-0.006972940151364848,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,19,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,0.0007856305544871044,-0.006187309596877744,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_aic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,aic,20,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,0.0008543456068812659,-0.005332963989996478,0.0479486780538124,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,10,1481
lag_robustness_hqic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,hqic,0,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.0237202415569495,0.0,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
lag_robustness_hqic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,hqic,1,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.0056633233479847864,-0.0056633233479847864,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
lag_robustness_hqic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,hqic,2,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.005927831971599165,-0.011591155319583952,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
lag_robustness_hqic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,hqic,3,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.002492905831122712,-0.014084061150706664,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
lag_robustness_hqic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,hqic,4,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.002774754636041791,-0.016858815786748454,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
lag_robustness_hqic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,hqic,5,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.002530631789628196,-0.01938944757637665,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
lag_robustness_hqic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,hqic,6,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.00229791396034227,-0.021687361536718918,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
lag_robustness_hqic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,hqic,7,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.002050964932589222,-0.02373832646930814,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
lag_robustness_hqic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,hqic,8,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.0018124680870423172,-0.02555079455635046,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
lag_robustness_hqic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,hqic,9,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.0015913740894713249,-0.027142168645821786,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
lag_robustness_hqic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,hqic,10,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.0013912911556871969,-0.02853345980150898,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
lag_robustness_hqic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,hqic,11,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.0012129222379512166,-0.029746382039460197,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
lag_robustness_hqic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,hqic,12,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.001055420639625318,-0.030801802679085517,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
lag_robustness_hqic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,hqic,13,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.0009172059232138593,-0.03171900860229938,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
lag_robustness_hqic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,hqic,14,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.0007964113383022379,-0.032515419940601614,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
lag_robustness_hqic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,hqic,15,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.0006911277976614391,-0.03320654773826305,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
lag_robustness_hqic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,hqic,16,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.000599530030250738,-0.03380607776851379,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
lag_robustness_hqic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,hqic,17,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.0005199360297995234,-0.034326013798313314,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
lag_robustness_hqic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,hqic,18,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.00045082934263398366,-0.0347768431409473,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
lag_robustness_hqic_btc_eth_open_interest_daily_log_chg,lag_robustness,common_business_day,hqic,19,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,-0.00039086125324013925,-0.035167704394187434,0.048746080365866265,one_standard_deviation_reduced_form_innovation,sum_of_spread_changes_from_horizon_1_to_h,1,1490
